Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
285.0,48.0,50.837,22.756578917720702,37.756563718536285,-14.999984800815582
286.01,48.0,50.772,22.75657981179037,37.756563718536285,-14.99998390674591
287.01,48.0,50.901,22.75658070586005,37.756563718536285,-14.99998301267624
288.01,48.0,50.837,22.75658159992972,37.756563718536285,-14.999982118606567
289.01,48.0,50.934,22.75658249399939,37.756563718536285,-14.999981224536896
290.0,48.0,50.966,19.33847903108513,34.33845936155235,-14.999980330467224
291.01,48.0,50.966,19.3384799251548,34.33845936155235,-14.999979436397552
292.01,48.0,51.095,19.338481713294144,34.33845936155235,-14.99997764825821
293.01,48.0,50.998,19.338481713294144,34.33845936155235,-14.99997764825821
294.0,48.0,51.063,19.338483501433487,34.33845936155235,-14.999975860118866
295.01,48.0,50.998,16.184778005216433,31.18475207719596,-14.999974071979524
296.0,48.0,51.063,16.184779793355776,31.18475207719596,-14.99997228384018
297.01,48.0,51.063,16.18478158149512,31.18475207719596,-14.999970495700836
298.01,48.0,51.03,16.184783369634463,31.18475207719596,-14.999968707561491
299.01,48.0,51.095,16.184786051843478,31.18475207719596,-14.999966025352478
300.01,28.0,51.095,0.0,6.58021741443119e-13,-14.999964237213137
301.0,28.0,51.063,0.0,6.58021741443119e-13,-14.996963739395142
302.0,28.0,51.03,0.0,6.58021741443119e-13,-14.996636509895325
303.0,28.0,51.03,0.0,6.58021741443119e-13,-14.995600283145905
304.0,28.0,51.03,0.0,6.58021741443119e-13,-14.994234144687653
305.0,28.0,50.934,0.0,6.58021741443119e-13,-14.99245136976242
306.0,28.0,50.901,0.0,6.58021741443119e-13,-14.990147352218628
307.01,28.0,50.934,0.0,6.58021741443119e-13,-14.987759292125702
308.01,28.0,50.934,0.0,6.58021741443119e-13,-14.985051155090332
309.0,28.0,50.966,0.0,6.58021741443119e-13,-14.981642067432404
310.0,28.0,50.837,0.0,6.58021741443119e-13,-14.977677762508392
311.0,28.0,50.805,0.0,6.58021741443119e-13,-14.972014725208282
312.01,28.0,50.869,0.0,6.58021741443119e-13,-14.965663254261017
313.0,28.0,50.772,0.0,6.58021741443119e-13,-14.958719909191132
314.01,28.0,50.676,0.0,6.58021741443119e-13,-14.94905948638916
315.0,28.0,50.708,0.0,6.58021741443119e-13,-14.938438832759855
316.01,28.0,50.547,0.0,6.58021741443119e-13,-14.928739964962006
317.0,28.0,50.611,0.0,6.58021741443119e-13,-14.913521111011503
318.0,28.0,50.579,0.0,6.58021741443119e-13,-14.900756478309631
319.0,28.0,50.418,0.0,6.58021741443119e-13,-14.883195161819458
320.0,28.0,50.386,0.0,6.58021741443119e-13,-14.858289957046509
321.01,28.0,50.289,0.0,6.58021741443119e-13,-14.833500981330872
322.01,28.0,50.225,0.0,6.58021741443119e-13,-14.801007807254791
323.0,28.0,50.128,0.0,6.58021741443119e-13,-14.764289259910583
324.0,28.0,50.063,0.0,6.58021741443119e-13,-14.7184556722641
325.01,28.0,49.999,0.0,6.58021741443119e-13,-14.66645210981369
326.01,28.0,49.935,0.0,6.58021741443119e-13,-14.602636992931366
327.0,28.0,49.838,0.0,6.58021741443119e-13,-14.550324976444244
328.0,28.0,49.806,0.0,6.58021741443119e-13,-14.478464126586914
329.0,28.0,49.773,0.0,6.58021741443119e-13,-14.439337849617004
330.0,28.0,49.516,0.0,6.58021741443119e-13,-14.388567209243774
331.01,28.0,49.516,0.0,6.58021741443119e-13,-14.157703220844269
332.0,28.0,49.516,0.0,6.58021741443119e-13,-14.152158200740814
333.0,28.0,49.322,0.0,6.58021741443119e-13,-14.101649522781372
334.01,28.0,49.29,0.0,6.58021741443119e-13,-13.831053078174593
335.0,28.0,49.193,0.0,6.58021741443119e-13,-13.687639832496645
336.0,28.0,49.161,0.0,6.58021741443119e-13,-13.457496464252472
337.0,28.0,49.032,0.0,6.58021741443119e-13,-13.291583955287932
338.0,28.0,48.903,0.0,6.58021741443119e-13,-12.897113263607023
339.0,28.0,48.871,0.0,6.58021741443119e-13,-12.509264051914217
340.01,28.0,48.774,0.0,6.58021741443119e-13,-12.389903962612152
341.01,28.0,48.646,0.0,6.58021741443119e-13,-12.05348253250122
342.01,28.0,48.549,0.0,6.58021741443119e-13,-11.544117629528046
343.0,28.0,48.355,0.0,6.58021741443119e-13,-11.13261580467224
344.0,28.0,48.291,0.0,6.58021741443119e-13,-10.418287217617037
345.0,28.0,48.355,0.0,6.58021741443119e-13,-10.275416672229769
346.01,28.0,48.194,0.0,6.58021741443119e-13,-10.50584614276886
347.01,28.0,48.033,0.0,6.58021741443119e-13,-10.000515282154083
348.0,28.0,47.969,0.0,6.58021741443119e-13,-9.456171691417694
349.01,28.0,47.969,0.0,6.58021741443119e-13,-9.238934218883514
350.0,28.0,47.872,0.0,6.58021741443119e-13,-9.155204594135284
351.0,28.0,47.743,0.0,6.58021741443119e-13,-8.724133372306824
352.0,28.0,47.646,0.0,6.58021741443119e-13,-8.256266713142395
353.01,28.0,47.55,0.0,6.58021741443119e-13,-7.878794074058533
354.0,28.0,47.421,0.0,6.58021741443119e-13,-7.314391136169434
355.01,28.0,47.324,0.0,6.58021741443119e-13,-6.606224477291107
356.01,28.0,47.228,0.0,6.58021741443119e-13,-6.158466339111328
357.0,28.0,47.163,0.0,6.58021741443119e-13,-5.776918530464172
358.01,28.0,47.034,0.0,6.58021741443119e-13,-5.147298574447632
359.01,28.0,46.97,0.0,6.58021741443119e-13,-4.2034488916397095
360.0,28.0,46.905,0.0,6.58021741443119e-13,-3.847677111625672
361.0,28.0,46.712,0.0,6.58021741443119e-13,-3.6376431584358215
362.01,28.0,46.647,0.0,6.58021741443119e-13,-2.6126235723495483
363.0,28.0,46.583,0.0,6.58021741443119e-13,-2.14383602142334
364.0,28.0,46.454,0.0,6.58021741443119e-13,-1.9714200496673584
365.02,28.0,46.422,0.0,6.58021741443119e-13,-1.2603718042373655
366.01,28.0,46.325,0.0,6.58021741443119e-13,-0.93205064535141
367.01,28.0,46.229,0.0,6.58021741443119e-13,-0.3538906574249267
368.0,28.0,46.132,0.5742824077612781,6.58021741443119e-13,0.5742824077606201
369.0,28.0,46.067,1.965186595917406,6.58021741443119e-13,1.965186595916748
370.01,28.0,45.971,2.54035949707097,6.58021741443119e-13,2.5403594970703125
371.01,28.0,45.777,3.373909592629137,6.58021741443119e-13,3.373909592628479
372.01,28.0,45.745,4.763803482056322,6.58021741443119e-13,4.763803482055664
373.01,28.0,45.681,4.951776266098681,6.58021741443119e-13,4.951776266098023
374.0,28.0,45.584,5.692348480225268,6.58021741443119e-13,5.692348480224609
375.01,28.0,45.584,6.79534077644414,6.58021741443119e-13,6.7953407764434814
376.0,28.0,45.423,7.116764187813463,6.58021741443119e-13,7.116764187812805
377.0,28.0,45.358,7.474175691605272,6.58021741443119e-13,7.474175691604614
378.01,28.0,45.262,8.229389190674485,6.58021741443119e-13,8.229389190673828
379.01,28.0,45.133,9.302394390106858,6.58021741443119e-13,9.3023943901062
380.01,28.0,45.036,10.490330457688035,6.58021741443119e-13,10.490330457687378
381.0,28.0,44.972,11.10624790191716,6.58021741443119e-13,11.106247901916504
382.0,28.0,45.004,11.45483851432866,6.58021741443119e-13,11.454838514328005
383.01,28.0,44.746,11.531349420548144,6.58021741443119e-13,11.531349420547484
384.01,28.0,44.778,12.179478406906783,6.58021741443119e-13,12.179478406906128
385.01,28.0,44.746,12.38240540027684,6.58021741443119e-13,12.382405400276184
386.01,28.0,44.553,12.623092532158555,6.58021741443119e-13,12.623092532157898
387.01,28.0,44.585,12.788291573525132,6.58021741443119e-13,12.788291573524477
388.01,28.0,44.424,12.601416707039537,6.58021741443119e-13,12.60141670703888
389.01,28.0,44.456,12.588971257210437,6.58021741443119e-13,12.588971257209778
390.01,28.0,44.327,12.493586540222823,6.58021741443119e-13,12.493586540222168
391.01,28.0,44.263,12.537526488304795,6.58021741443119e-13,12.537526488304138
392.0,28.0,44.166,12.706705927849471,6.58021741443119e-13,12.706705927848816
393.01,28.0,44.134,12.850531339646045,6.58021741443119e-13,12.850531339645386
394.01,28.0,44.134,12.870554924011888,6.58021741443119e-13,12.87055492401123
395.01,28.0,44.102,12.926777601242724,6.58021741443119e-13,12.926777601242064
396.01,28.0,44.005,12.97777175903386,6.58021741443119e-13,12.977771759033203
397.01,28.0,43.94,13.021405935288133,6.58021741443119e-13,13.021405935287476
398.01,28.0,43.779,13.05272340774602,6.58021741443119e-13,13.05272340774536
399.01,28.0,43.747,13.156342506409349,6.58021741443119e-13,13.156342506408691
400.02,28.0,43.747,13.031430244446458,6.58021741443119e-13,13.0314302444458
401.02,28.0,43.779,12.8776234388358,6.58021741443119e-13,12.877623438835144
402.0,28.0,43.683,12.791326045990647,6.58021741443119e-13,12.79132604598999
403.01,28.0,43.489,12.86005854606694,6.58021741443119e-13,12.860058546066284
404.01,28.0,43.489,13.082946538925828,6.58021741443119e-13,13.082946538925173
405.01,28.0,43.489,13.055738210678758,6.58021741443119e-13,13.0557382106781
406.02,28.0,43.425,13.045545816422166,6.58021741443119e-13,13.045545816421509
407.01,28.0,43.393,13.099089860916797,6.58021741443119e-13,13.099089860916138
408.0,28.0,43.457,13.16286206245488,6.58021741443119e-13,13.162862062454224
409.01,28.0,43.231,13.164997100830735,6.58021741443119e-13,13.164997100830078
410.01,28.0,43.167,13.43322157859868,6.58021741443119e-13,13.433221578598022
411.01,28.0,43.135,13.515821099281968,6.58021741443119e-13,13.515821099281313
412.01,28.0,43.167,13.53814601898259,6.58021741443119e-13,13.538146018981934
413.0,28.0,43.038,13.51695656776494,6.58021741443119e-13,13.516956567764282
414.01,28.0,43.103,13.616800904274644,6.58021741443119e-13,13.616800904273989
415.01,28.0,43.135,13.594127297402084,6.58021741443119e-13,13.594127297401428
416.01,28.0,43.006,13.60580205917424,6.58021741443119e-13,13.605802059173584
417.01,28.0,42.845,13.731122016907396,6.58021741443119e-13,13.731122016906738
418.0,28.0,42.877,13.852674365044296,6.58021741443119e-13,13.85267436504364
419.01,28.0,42.78,13.856077194214524,6.58021741443119e-13,13.856077194213867
420.0,28.0,42.78,13.935098648071946,6.58021741443119e-13,13.935098648071287
421.01,28.0,42.813,13.971680402756396,6.58021741443119e-13,13.971680402755736
422.0,28.0,42.78,13.989765644074144,6.58021741443119e-13,13.989765644073486
423.01,28.0,42.684,14.046796560288133,6.58021741443119e-13,14.046796560287476
424.01,28.0,42.78,14.126408100128833,6.58021741443119e-13,14.126408100128174
425.0,28.0,42.555,14.094471931458177,6.58021741443119e-13,14.09447193145752
426.0,28.0,42.587,14.22065734863347,6.58021741443119e-13,14.220657348632812
427.01,28.0,42.555,14.234150648117724,6.58021741443119e-13,14.234150648117064
428.0,28.0,42.555,14.267631769180957,6.58021741443119e-13,14.267631769180298
