Time(s),Reference(C),Temperature(C),Control_Effort(%)
264.0,40.8,40.879,12.15203175296315
265.0,40.8,40.686,13.566123268870806
266.0,40.8,40.782,12.866142981908887
267.0,40.8,40.75,13.102019962570122
268.0,40.8,40.782,12.869239675608199
269.0,40.8,40.814,12.635002121023021
270.0,40.8,40.782,12.869421834061102
271.0,40.8,40.847,12.392781472239479
272.0,40.8,40.75,13.10315845290075
273.0,40.8,40.814,12.635320898315598
274.0,40.8,40.814,12.634683343730442
275.0,40.8,40.847,12.391642981908848
276.0,40.8,40.814,12.631905427323705
277.0,40.8,40.879,12.15380779787893
278.0,40.8,40.879,12.150210168434137
279.0,40.8,40.943,11.676498003742935
280.0,40.8,40.847,12.375157641921325
281.0,40.8,40.911,11.902902744853327
282.0,40.8,40.814,12.610365190268183
283.0,40.8,40.814,12.60972763568303
284.0,40.8,40.814,12.609090081097877
285.0,40.8,40.911,11.895935184029868
286.0,40.8,40.814,12.603397629444727
287.0,40.8,40.814,12.602760074859573
288.0,40.8,40.814,12.60212252027442
289.0,40.8,40.847,12.359082158452825
290.0,40.8,40.847,12.35694179663124
291.0,40.8,40.814,12.597204242046095
292.0,40.8,40.976,11.406589270118467
293.0,40.8,40.879,12.111091640673685
294.0,40.8,40.943,11.63737947598248
295.0,40.8,40.911,11.865924578914456
296.0,40.8,40.814,12.573387024329312
297.0,40.8,40.879,12.095289394884539
298.0,40.8,40.911,11.856634497816515
299.0,40.8,40.814,12.564096943231371
300.0,40.8,40.847,12.321056581409776
301.0,40.8,40.879,12.083858951965011
302.0,40.8,40.782,12.792778665003075
303.0,40.8,40.879,12.081081035558274
304.0,40.8,40.847,12.312540673736661
305.0,40.8,40.879,12.075343044291897
306.0,40.8,40.847,12.306802682470286
307.0,40.8,40.782,12.782122395508376
308.0,40.8,40.814,12.547884840923196
309.0,40.8,40.847,12.304844479101602
310.0,40.8,40.814,12.545106924516459
311.0,40.8,40.814,12.544469369931303
312.0,40.8,40.814,12.54383181534615
313.0,40.8,40.814,12.543194260760998
314.0,40.8,40.847,12.300153898939403
315.0,40.8,40.75,13.010530879600672
316.0,40.8,40.847,12.300290517779077
317.0,40.8,40.847,12.298150155957492
318.0,40.8,40.814,12.538412601372348
319.0,40.8,41.008,11.112740361821485
320.0,40.8,40.75,12.998417342482766
321.0,40.8,40.879,12.05311971303799
322.0,40.8,40.75,12.997096693699236
323.01,40.8,40.782,12.764316406737313
324.0,40.8,40.976,11.340101434809657
325.0,40.8,40.879,12.044603805364876
326.0,40.8,40.847,12.276063443543267
327.0,40.8,40.879,12.0388658140985
328.0,40.8,40.814,12.51272825951333
329.0,40.8,40.847,12.269687897691735
330.0,40.8,40.847,12.267547535870149
331.0,40.8,40.879,12.030349906425384
332.0,40.8,40.814,12.504212351840215
333.0,40.8,40.943,11.556000187149024
334.0,40.8,40.847,12.254659825327414
335.0,40.8,40.814,12.494922270742268
336.0,40.8,40.814,12.494284716157116
337.0,40.8,40.814,12.493647161571964
338.0,40.8,40.782,12.728066874610045
339.0,40.8,40.75,12.963943855271278
340.0,40.8,40.879,12.018646225826505
341.0,40.8,40.814,12.492508671241334
342.0,40.8,40.879,12.01441104179656
343.0,40.8,40.847,12.245870679974947
344.0,40.8,40.879,12.008673050530183
345.0,40.8,40.879,12.00507542108539
346.0,40.8,40.814,12.478937866500221
347.0,40.8,40.879,12.000840237055447
348.0,40.8,40.847,12.232299875233835
349.0,40.8,40.782,12.707619588271925
350.0,40.8,40.847,12.230979226450303
351.0,40.8,40.847,12.228838864628718
352.0,40.8,40.911,11.75658396756072
353.0,40.8,40.911,11.751529070492724
354.0,40.8,40.943,11.511416905801545
355.0,40.8,40.879,11.975019276356754
356.0,40.8,40.879,11.971421646911962
357.0,40.8,40.814,12.445284092326792
358.0,40.8,40.75,12.914761072988053
359.0,40.8,40.782,12.68198078602613
360.0,40.8,40.814,12.447743231440953
361.0,40.8,40.814,12.447105676855799
362.0,40.8,40.75,12.91658265751706
363.0,40.8,40.879,11.971285028072284
364.0,40.8,40.782,12.68020474111035
365.01,40.8,40.653,13.628599064254438
366.0,40.8,40.814,12.452661509669275
367.0,40.8,40.782,12.687081222707352
368.0,40.8,40.782,12.687900935745407
369.0,40.8,40.75,12.923777916406642
370.0,40.8,40.782,12.690997629444722
371.0,40.8,40.782,12.691817342482777
372.0,40.8,40.782,12.69263705552083
373.0,40.8,40.911,11.745882158452797
374.0,40.8,40.782,12.688401871490889
375.0,40.8,40.847,12.211761509669268
376.01,40.8,40.782,12.687081222707357
377.0,40.8,40.718,13.158015470991772
378.0,40.8,40.847,12.214175109170204
379.0,40.8,40.75,12.924552089831472
380.0,40.8,40.782,12.691771802869551
381.0,40.8,40.75,12.927648783530787
382.0,40.8,40.814,12.459811228945632
383.0,40.8,40.814,12.459173674360478
384.0,40.8,40.814,12.458536119775326
385.0,40.8,40.782,12.692955832813404
386.0,40.8,40.782,12.693775545851459
387.0,40.8,40.75,12.929652526512694
388.0,40.8,40.814,12.461814971927542
389.0,40.8,40.847,12.218774610105946
390.0,40.8,40.814,12.459037055520803
391.0,40.8,40.879,11.980939426076027
392.0,40.8,40.943,11.507227261384822
393.0,40.8,40.782,12.683346974422886
394.0,40.8,40.879,11.971649344978086
395.0,40.8,40.879,11.968051715533294
396.0,40.8,40.782,12.676971428571358
397.0,40.8,40.879,11.965273799126557
398.0,40.8,40.847,12.196733437304946
399.0,40.8,40.879,11.959535807860181
400.0,40.8,40.911,11.720880910792157
401.0,40.8,40.782,12.663400623830247
402.0,40.8,40.782,12.664220336868302
403.0,40.8,40.879,11.952522707423503
404.0,40.8,40.814,12.426385152838332
405.0,40.8,40.75,12.895862133499593
406.0,40.8,40.879,11.950564504054817
407.0,40.8,40.782,12.65948421709288
408.0,40.8,40.879,11.947786587648078
409.0,40.8,40.814,12.42164903306291
410.0,40.8,40.911,11.708494135994902
411.0,40.8,40.814,12.415956581409759
412.0,40.8,40.814,12.415319026824607
413.0,40.8,40.782,12.649738739862684
414.0,40.8,40.847,12.173098378041063
415.0,40.8,40.782,12.648418091079153
416.0,40.8,40.782,12.649237804117208
417.0,40.8,40.879,11.937540174672407
418.0,40.8,40.879,11.933942545227616
419.0,40.8,40.879,11.930344915782825
420.0,40.8,40.782,12.639264628820886
421.0,40.8,40.879,11.927566999376085
422.0,40.8,40.814,12.401429444790915
423.0,40.8,40.75,12.870906425452176
424.0,40.8,40.782,12.638126138490257
425.0,40.8,40.847,12.161485776668636
426.0,40.8,40.814,12.401748222083492
427.0,40.8,40.75,12.871225202744753
428.0,40.8,40.814,12.4033876481596
429.01,40.8,40.847,12.160347286338004
430.0,40.8,40.879,11.923149656893239
431.0,40.8,40.782,12.632069369931303
432.0,40.8,40.847,12.155429008109682
433.0,40.8,40.782,12.630748721147773
434.0,40.8,40.782,12.631568434185828
435.0,40.8,40.814,12.397330879600649
436.0,40.8,40.782,12.63175059263873
437.0,40.8,40.782,12.632570305676785
438.0,40.8,40.718,13.1035045539612
439.0,40.8,40.814,12.402066999376071
440.0,40.8,40.686,13.341658515283743
441.0,40.8,40.75,12.876735495945004
442.0,40.8,40.718,13.114069744229445
443.0,40.8,40.847,12.170229382407875
444.0,40.8,40.814,12.410491827822732
445.0,40.8,40.847,12.167451466001138
446.0,40.8,40.75,12.877828446662408
447.0,40.8,40.814,12.409990892077253
448.0,40.8,40.879,11.931893262632478
449.0,40.8,40.814,12.405755708047309
450.0,40.8,40.814,12.405118153462155
451.0,40.8,40.782,12.639537866500236
452.0,40.8,40.814,12.405300311915058
453.0,40.8,40.847,12.162259950093462
454.0,40.8,40.718,13.107694198377912
455.0,40.8,40.814,12.406256643792783
456.0,40.8,40.911,11.693101746724778
457.0,40.8,40.782,12.635621459762868
458.0,40.8,40.75,12.871498440424103
459.0,40.8,40.879,11.926200810979328
460.0,40.8,40.814,12.400063256394159
461.0,40.8,40.976,11.20944828446653
462.0,40.8,40.847,12.149007922644927
463.0,40.8,40.879,11.911810293200162
464.0,40.8,40.911,11.67315539613214
465.0,40.8,40.847,12.138215034310553
466.0,40.8,40.814,12.37847747972541
467.0,40.8,40.847,12.135437117903814
468.0,40.8,40.782,12.610756830941906
469.0,40.8,40.75,12.84663381160314
470.0,40.8,40.847,12.136393449781545
471.0,40.8,40.847,12.13425308795996
472.01,40.8,40.814,12.374515533374815
473.0,40.8,40.847,12.131475171553221
474.0,40.8,40.814,12.371737616968076
475.0,40.8,40.879,11.893639987523303
476.01,40.8,40.879,11.89004235807851
477.0,40.8,40.847,12.1215019962569
478.01,40.8,40.814,12.361764441671756
479.0,40.8,40.782,12.596184154709833
480.0,40.8,40.847,12.119543792888212
481.0,40.8,40.782,12.594863505926302
482.0,40.8,40.814,12.360625951341122
483.0,40.8,40.943,11.412413786649934
484.0,40.8,40.943,11.405901621958728
485.0,40.8,40.847,12.104561260137118
486.0,40.8,40.911,11.63230636306912
487.0,40.8,40.879,11.862308733624355
488.0,40.8,40.814,12.336171179039185
489.0,40.8,40.847,12.09313081721759
490.01,40.8,40.75,12.803507797878861
491.0,40.8,40.911,11.623152900810853
492.0,40.8,40.814,12.33061534622571
493.0,40.8,40.814,12.329977791640557
494.0,40.8,40.943,11.381765626949369
495.0,40.8,40.814,12.322828072364198
496.0,40.8,40.847,12.079787710542602
497.0,40.8,40.943,11.372475545851422
498.0,40.8,40.782,12.548595258889488
499.0,40.8,40.879,11.836897629444687
500.0,40.8,40.879,11.833299999999896
