Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
174.0,48.0,39.254,30.710152350912928,41.626508795271754,-10.916356444358826
175.0,48.0,39.341,36.968360571924485,47.28425177818898,-10.315891206264496
176.0,48.0,39.299,36.48175778872136,47.28425177818898,-10.80249398946762
177.0,48.0,39.504,35.90333762652043,47.28425177818898,-11.380914151668549
178.0,48.0,39.385,35.05391332394246,47.28425177818898,-12.230338454246521
179.0,48.0,39.552,35.48742177969579,47.28425177818898,-11.796829998493195
180.0,48.0,39.581,40.01408695640572,52.46985971393593,-12.455772757530212
181.0,48.0,39.45,39.43336814107903,52.46985971393593,-13.036491572856903
182.0,48.0,39.476,39.95284497203835,52.46985971393593,-12.517014741897583
183.0,48.0,39.569,39.573457235717854,52.46985971393593,-12.896402478218079
184.0,48.0,39.527,38.65341126384743,52.46985971393593,-13.816448450088501
185.0,48.0,39.577,43.16906712206114,57.19954422863234,-14.030477106571198
186.0,48.0,39.369,43.19980344923247,57.19954422863234,-13.999740779399872
187.0,48.0,39.656,43.30070189388503,57.19954422863234,-13.898842334747314
188.0,48.0,39.806,42.61687806995619,57.19954422863234,-14.582666158676147
189.0,48.0,39.893,42.573750831205736,57.19954422863234,-14.625793397426605
190.0,48.0,39.768,46.896622823630615,61.53651569977884,-14.639892876148224
191.0,48.0,39.871,46.85728912249689,61.53651569977884,-14.679226577281952
192.0,48.0,39.945,46.7669335474122,61.53651569977884,-14.769582152366638
193.0,48.0,39.993,46.760774301444336,61.53651569977884,-14.775741398334503
194.0,48.0,40.06,46.74694661990289,61.53651569977884,-14.789569079875946
195.0,48.0,40.201,50.67655637255636,65.50765945902792,-14.831103086471558
196.0,48.0,40.095,50.623171472463284,65.50765945902792,-14.884487986564636
197.0,48.0,40.083,50.648225092801724,65.50765945902792,-14.859434366226196
198.0,48.0,40.186,50.6406746744248,65.50765945902792,-14.866984784603119
199.0,48.0,40.566,50.61186149111715,65.50765945902792,-14.895797967910767
200.0,48.0,40.357,54.18314633351733,69.12247744780947,-14.939331114292145
201.0,48.0,40.431,54.20599249583651,69.12247744780947,-14.916484951972961
202.0,48.0,40.591,54.18600199204852,69.12247744780947,-14.936475455760956
203.0,48.0,40.728,54.17444345933367,69.12247744780947,-14.9480339884758
204.0,48.0,40.658,54.168880557836786,69.12247744780947,-14.953596889972687
205.0,48.0,40.751,57.48769253153095,72.44107663292179,-14.953384101390839
206.0,48.0,40.971,57.479628917162515,72.44107663292179,-14.961447715759277
207.0,48.0,40.752,57.472205456678964,72.44107663292179,-14.968871176242828
208.0,48.0,40.957,57.47436374086628,72.44107663292179,-14.966712892055511
209.0,48.0,41.1,57.46955006975422,72.44107663292179,-14.971526563167572
210.0,48.0,41.249,60.5157400183644,75.49427519368788,-14.978535175323486
211.0,48.0,41.378,60.51193664598128,75.49427519368788,-14.982338547706604
212.0,48.0,41.386,60.508518617626635,75.49427519368788,-14.985756576061249
213.0,48.0,41.54,60.506830614086596,75.49427519368788,-14.987444579601288
214.0,48.0,41.623,60.50468842315337,75.49427519368788,-14.989586770534515
215.0,48.0,41.583,63.31682741123029,78.30765872674772,-14.990831315517426
216.0,48.0,41.731,63.31591724830457,78.30765872674772,-14.991741478443146
217.0,48.0,41.867,63.314625317629066,78.30765872674772,-14.993033409118652
218.0,48.0,41.913,63.31298112350294,78.30765872674772,-14.994677603244781
219.0,48.0,42.125,63.312299842413154,78.30765872674772,-14.995358884334564
220.0,48.0,42.132,65.96480970908638,80.96096520949837,-14.996155500411987
221.0,48.0,42.391,65.9643456869268,80.96096520949837,-14.996619522571564
222.0,48.0,42.377,65.9639075927877,80.96096520949837,-14.997057616710663
223.0,48.0,42.599,65.96364741851326,80.96096520949837,-14.997317790985107
224.0,48.0,42.807,65.96323525239464,80.96096520949837,-14.99772995710373
225.0,48.0,42.811,68.58149539425284,83.57971440746695,-14.998219013214111
226.0,48.0,43.016,68.58129422857672,83.57971440746695,-14.998420178890228
227.0,48.0,42.991,68.58093481256873,83.57971440746695,-14.998779594898224
228.0,48.0,43.263,68.58077119781882,83.57971440746695,-14.998943209648132
